28,26.1,-14.1,-18.5,-11.9,64,73,21,6.8,-44,98,-0.7,4.8,-4.7,6.4,1.9,3.0
28,25.6,-14.2,-18.2,-10.9,64,73,22,11.4,8,29,10.0,5.4,1.5,3.2,1.5,5.1
28,25.0,-14.4,-18.1,-9.8,64,73,23,5.1,-37,117,-1.9,3.6,-3.1,11.4,3.2,9.0
28,24.5,-14.3,-18.0,-8.5,64,74,0,15.5,14,203,-13.8,-5.8,3.7,8.4,2.1,4.1
28,23.9,-14.0,-18.0,-7.1,64,74,1,16.3,24,206,-13.4,-6.5,6.6,3.8,2.0,1.8
28,23.3,-13.6,-18.1,-5.6,64,74,2,17.4,34,201,-13.4,-5.1,9.8,2.6,2.0,0.8
28,22.6,-12.8,-18.2,-4.2,64,74,3,12.6,15,192,-12.0,-2.5,3.3,7.1,2.1,5.4
28,21.9,-12.1,-18.1,-2.8,64,74,4,14.8,29,197,-12.4,-3.8,7.1,3.5,1.8,1.6
28,21.2,-11.3,-17.9,-1.7,64,74,5,11.5,37,193,-8.9,-2.0,6.9,2.3,1.6,0.8
28,20.5,-10.3,-17.6,-0.8,64,74,6,11.4,56,194,-6.1,-1.5,9.4,1.8,1.5,1.7
28,19.7,-9.5,-17.2,-0.2,64,74,7,12.4,49,206,-7.3,-3.5,9.4,2.0,1.5,5.3
28,18.8,-8.8,-16.7,0.2,64,74,8,13.5,62,200,-5.9,-2.1,12.0,3.9,3.0,1.4
29,18.4,-15.5,-7.7,-6.2,64,75,8,25.9,1,189,-25.6,-3.8,0.5,0.9,1.1,0.8
29,19.2,-15.8,-8.6,-6.9,64,75,9,24.4,-1,189,-24.1,-3.7,-0.5,0.5,0.8,0.7
29,20.1,-16.0,-9.4,-7.7,64,75,10,22.8,-2,188,-22.6,-3.3,-0.8,0.6,0.7,0.8
29,20.8,-16.1,-9.9,-8.8,64,75,11,24.1,-7,188,-23.7,-3.3,-3.0,0.6,1.3,1.0
29,21.6,-16.1,-10.4,-10.0,64,75,12,24.0,-10,192,-23.1,-4.9,-4.1,1.3,1.6,1.2
29,22.3,-16.1,-10.8,-11.1,64,75,13,24.0,-12,193,-22.9,-5.3,-5.0,1.2,1.7,1.5
29,23.0,-16.0,-11.0,-12.3,64,75,14,25.0,-15,193,-23.5,-5.3,-6.6,2.4,1.4,1.4
29,23.6,-16.0,-11.0,-13.4,64,75,15,24.9,-17,188,-23.5,-3.3,-7.3,2.1,1.4,0.7
29,24.2,-16.1,-10.9,-14.4,64,75,16,25.3,-17,190,-23.8,-4.4,-7.4,1.0,1.1,1.0
29,24.8,-16.4,-10.8,-15.1,64,75,17,25.9,-17,189,-24.5,-3.8,-7.6,1.2,1.2,1.2
29,25.3,-16.9,-10.6,-15.6,64,75,18,23.6,-17,187,-22.4,-2.8,-6.8,1.1,1.4,1.7
29,25.8,-17.5,-10.5,-15.8,64,75,19,23.6,-14,184,-22.9,-1.7,-5.7,1.0,1.0,1.0
29,26.3,-18.4,-10.4,-15.6,64,75,20,25.9,-8,184,-25.6,-1.7,-3.7,1.1,1.4,0.9
29,26.8,-19.4,-10.5,-15.2,64,75,21,24.9,-9,186,-24.5,-2.5,-4.1,1.7,1.6,1.3
29,27.2,-20.4,-10.8,-14.4,64,75,22,23.4,-8,184,-23.1,-1.8,-3.3,1.3,1.0,1.2
29,27.6,-21.4,-11.2,-13.4,64,75,23,22.8,-6,183,-22.7,-1.3,-2.2,1.5,1.4,1.6
29,28.0,-22.2,-11.8,-12.2,64,76,0,23.4,-1,184,-23.3,-1.8,-0.3,1.0,1.7,1.3
29,28.4,-22.9,-12.7,-11.0,64,76,1,22.5,7,183,-22.2,-1.4,2.8,0.6,1.7,1.3
29,28.7,-23.3,-13.6,-9.8,64,76,2,21.0,9,184,-20.7,-1.6,3.3,1.0,0.8,0.7
29,29.0,-23.6,-14.6,-8.6,64,76,3,18.4,11,185,-18.0,-1.4,3.3,2.1,1.1,1.4
29,29.3,-23.6,-15.6,-7.5,64,76,4,20.4,11,188,-19.8,-2.7,3.9,0.7,0.8,1.8
29,29.6,-23.6,-16.6,-6.8,64,76,5,19.7,13,188,-19.0,-2.6,4.5,1.1,1.8,0.9
29,29.9,-23.4,-17.5,-6.3,64,76,6,13.8,16,190,-13.1,-2.3,3.9,3.8,1.2,1.0
29,30.1,-23.1,-18.3,-6.1,64,76,7,11.3,15,190,-10.8,-1.9,2.9,1.1,0.7,0.7
29,30.3,-22.8,-19.0,-6.4,64,76,8,14.5,12,191,-13.9,-2.6,2.9,1.3,1.1,1.1
29,30.5,-22.4,-19.4,-7.0,64,76,9,9.4,17,187,-8.9,-1.0,2.8,4.4,1.7,0.9
29,30.7,-22.1,-19.8,-7.8,64,76,10,8.7,21,187,-8.1,-1.0,3.2,3.2,1.4,3.3
29,30.9,-21.7,-20.0,-9.0,64,76,11,6.8,38,359,5.3,-0.1,4.2,4.7,1.7,4.6
29,31.0,-21.2,-20.1,-10.3,64,76,12,6.2,2,28,5.5,2.9,0.2,5.1,2.1,5.9
29,31.1,-20.7,-20.1,-11.7,64,76,13,8.9,51,354,5.6,-0.6,6.9,2.5,1.1,3.7
29,31.2,-20.1,-19.9,-13.1,64,76,14,5.7,35,216,-3.8,-2.7,3.3,4.5,1.3,4.7
29,31.3,-19.7,-19.5,-14.5,64,76,15,5.7,77,269,0.0,-1.3,5.5,3.3,1.1,2.7
29,31.4,-19.4,-19.2,-15.6,64,76,16,9.6,51,12,5.9,1.2,7.5,0.8,0.8,1.0
29,31.4,-19.2,-18.7,-16.4,64,76,17,7.3,52,14,4.4,1.1,5.8,1.8,0.7,1.7
29,31.4,-19.2,-18.3,-16.9,64,76,18,9.5,38,19,7.1,2.5,5.8,0.8,0.7,1.0
29,31.4,-19.6,-17.8,-17.0,64,76,19,9.0,33,28,6.7,3.5,4.9,1.4,0.5,2.3
29,31.4,-20.1,-17.4,-16.7,64,76,20,9.3,47,13,6.2,1.4,6.8,2.1,1.3,2.7
29,31.4,-20.8,-17.2,-16.1,64,76,21,9.6,30,8,8.2,1.1,4.9,1.4,0.9,2.5
29,31.4,-21.5,-17.2,-15.0,64,76,22,11.4,32,4,9.7,0.7,6.0,1.3,1.2,2.1
29,31.3,-22.0,-17.4,-13.8,64,76,23,11.5,13,18,10.7,3.5,2.5,0.4,0.3,1.0
29,31.2,-22.5,-17.8,-12.3,64,77,0,11.0,16,20,9.9,3.6,3.1,0.6,0.6,1.0
29,31.0,-22.9,-18.9,-9.0,64,77,2,4.4,-31,98,-0.5,3.8,-2.3,3.3,1.4,4.4
29,30.8,-22.6,-19.6,-7.4,64,77,3,8.4,-44,106,-1.7,5.8,-5.8,2.0,0.8,1.4
29,30.7,-22.2,-20.3,-6.0,64,77,4,11.6,-27,156,-9.4,4.1,-5.3,2.8,1.1,1.1
29,30.5,-21.7,-20.9,-4.8,64,77,5,10.4,-41,146,-6.6,4.4,-6.8,1.7,0.8,1.4
29,30.3,-21.1,-21.4,-4.1,64,77,6,14.5,-47,148,-8.3,5.2,-10.6,2.3,1.1,2.3
29,30.1,-20.6,-21.7,-3.7,64,77,7,15.1,-44,156,-9.9,4.5,-10.5,2.4,0.6,3.7
29,29.8,-20.0,-21.9,-3.6,64,77,8,11.7,-50,138,-5.6,5.0,-8.9,1.3,0.9,2.1
29,29.6,-19.5,-21.9,-3.8,64,77,9,14.0,-59,121,-3.7,6.2,-12.0,4.0,1.3,2.2
29,29.3,-19.0,-21.9,-4.4,64,77,10,15.2,-62,120,-3.7,6.3,-13.4,2.5,1.1,1.1
29,29.0,-18.4,-21.8,-5.3,64,77,11,11.9,-60,128,-3.6,4.6,-10.3,2.5,1.0,2.8
29,28.7,-17.8,-21.6,-6.4,64,77,12,10.8,-42,152,-7.1,3.8,-7.2,4.3,1.1,1.6
29,28.3,-17.1,-21.3,-7.5,64,77,13,14.7,-26,175,-13.2,1.1,-6.4,1.4,0.8,1.6
29,28.0,-16.4,-20.9,-8.7,64,77,14,11.6,-60,150,-5.1,3.0,-10.0,1.7,0.6,2.5
29,27.6,-15.7,-20.5,-9.7,64,77,15,12.1,-53,153,-6.5,3.3,-9.6,1.7,1.1,2.8
